-316.11224,5.5458426,2
-446.03827,-10.927439,2
-310.12506,6.844001,2
-428.75085,-3.6651452,2
-388.7871,-13.086579,2
-407.9545,-8.388762,2
-392.6715,-4.23448,2
-397.07336,-6.1359854,2
-382.9672,-5.0568743,2
-387.30286,-5.7160654,2
-385.16385,-4.596219,2
-412.4622,-7.121595,2
-388.48126,-3.0765495,2
-396.0181,-5.7959557,2
-403.45892,-8.4926605,2
-383.78882,-0.076682076,2
-408.8189,1.2136807,2
-384.8502,0.9836026,2
-348.6938,-13.19569,2
-352.06207,-6.116946,2
-348.73355,-8.305989,2
-384.8665,-5.530808,2
-345.25598,-3.1992192,2
-331.92023,-4.0280604,2
-414.5595,-8.873793,2
-434.76074,-8.515554,2
-427.3224,-5.7292714,2
-436.11792,-3.450405,2
-344.1948,-9.180835,2
-342.17084,-8.590398,2
-372.02676,-9.125949,2
-339.39432,-8.178218,2
-371.93298,-12.342838,2
-346.72333,-5.9582934,2
-335.26453,-5.627502,2
-357.4168,-7.986848,2
-331.67953,-7.8571806,2
-314.6086,-8.132,2
-363.28766,-9.748339,3
-377.52188,-9.408483,3
-399.642,-9.820133,3
-392.632,-7.477812,3
-383.7981,-9.619663,3
-407.4209,-8.385255,3
-410.22705,-11.029943,3
-396.25345,-6.462733,3
-368.7246,-9.130111,3
-382.396,-12.081697,3
-385.1427,1.8491933,3
-384.92557,-10.222341,3
-341.56958,2.9470823,3
-359.95898,4.213145,3
-347.2057,0.38282362,3
-353.07104,1.4673195,3
-400.32138,1.5217525,3
-387.38736,2.7135248,3
-400.34747,2.8372638,3
-353.58896,5.0320325,3
-342.9507,-16.612099,3
-376.5105,-12.697293,3
-374.1585,-7.925135,3
-342.77237,5.6843996,3
-388.95572,-6.1887403,3
-373.2496,-5.822231,3
-357.33328,-4.652356,3
-334.62704,-7.30435,3
-326.0286,-3.8212454,3
-310.83798,-10.2043,3
-334.7574,-5.9400163,3
-315.36536,-8.70724,3
-300.2503,-11.136213,3
-282.72604,-10.805223,3
-331.03717,-10.278217,3
-261.4455,-5.989421,3
-401.29413,-6.792351,3
-365.74823,-9.492198,3
-391.45816,-0.8487815,3
-372.7137,-8.415549,3
-397.7988,-4.4961615,3
-396.05695,-7.6585097,3
-371.0697,-6.2693286,3
-379.88696,-6.72188,3
-351.58026,-5.356848,3
-364.57236,-8.34031,3
-391.34058,-9.160461,3
-439.26654,-7.997437,4
-454.99405,-8.236471,4
-423.3673,-8.381858,4
-422.56964,-6.072623,4
-429.90677,-7.5545073,4
-421.39282,-7.0650377,4
-388.81424,-2.6811695,4
-402.80215,-8.32947,4
-437.91632,-9.852944,4
-381.7369,-3.5940762,4
-370.6673,-8.384763,4
-362.13754,-3.6303546,4
-433.08167,-7.3538423,4
-440.18906,-7.1959267,4
-407.5202,-8.324858,4
-370.24936,10.700606,4
-397.32233,-9.243236,4
-351.4495,11.679946,4
-365.87906,5.436145,4
-371.84796,6.7543855,4
-372.60397,4.9583645,4
-382.27576,6.2727165,4
-376.2478,4.9337797,4
-428.8841,-3.3528202,4
-382.20215,5.2613015,4
-387.68954,4.5441704,4
-398.35217,6.0862713,4
-381.12122,6.648292,4
-362.34918,6.68443,4
-395.65488,8.6752,4
-384.332,-14.984904,4
-416.757,-6.224405,4
-425.496,-8.130469,4
-352.84537,-3.2933886,4
-366.03607,-9.435263,4
-392.54208,0.7843622,4
-411.87027,-6.8466144,4
-408.70422,2.1038897,4
-383.71155,-0.9966291,4
-336.5766,-8.308355,4
-388.63898,-0.45989567,4
-390.5739,-0.45302096,4
-405.578,-5.067189,4
-389.79462,0.13666883,4
-396.1306,-1.7204165,4
-391.18634,-2.3754358,4
-347.1408,-1.4115463,4
-418.69977,3.6603272,4
-388.5703,4.1295767,4
-414.34955,3.1199532,4
-399.19138,-2.3566442,4
-412.84207,-5.0123405,4
-381.5584,-2.9066253,4
-375.7432,-2.2950494,4
-418.52814,-4.5621676,4
-458.7869,-1.6127563,4
-377.1892,-7.0999856,4
-379.19183,-7.266531,4
-380.9047,-5.6377387,4
-381.7477,-4.1463523,4
-376.5236,-4.193242,4
-393.16278,0.72035027,4
-345.67963,-8.477138,4
-372.44376,-5.444903,4
-379.56012,-9.592743,4
-372.78592,-3.7385883,4
-364.39468,-4.3319483,4
-407.80618,-1.7051153,4
-384.77277,-4.7948875,4
-522.86383,12.746501,5
-479.08392,7.0808825,5
-455.44482,5.879499,5
-490.03265,6.1570907,5
-463.59583,3.0218425,5
-450.41898,1.0312881,5
-452.8701,2.6293852,5
-424.18393,1.2303576,5
-537.333,13.014706,5
-568.3861,15.926026,5
-784.079,12.381458,5
